job_title,company_name,state,office_type,salary
"Research Scientist Intern, AI Core Machine Learning (PhD)",Meta,NA,NA,NA
Embedded System Software Co-op Spring 2025 – Applied Embedded Systems Division/ELSYS,Georgia Tech Research Institute,GA,On-site,NA
Graphics Programmer,Rockstar Games,CA,On-site,87.4
Cloud Security Engineer- Tampa (Hybrid),The Baldwin Group,FL,On-site,NA
SoC Verification Engineer,Arm,TX,Hybrid,185.5
Graphics Programmer,Rockstar Games,MA,On-site,NA
"PhD Machine Learning Engineer, New Grad",Stripe,CA,On-site,173.1
AI Researcher,DRW,IL,On-site,NA
Reinforcement Learning Research Scientist,Boston Dynamics,MA,On-site,NA
"Research Scientist Intern, GenAI Research, Language/Multimodal (PhD)",Meta,NA,NA,NA
NVIDIA DGX Engineer (Hybrid Position in Ashburn VA),World Wide Technology,VA,Remote,NA
"Current PhD, Applied Research Intern - Summer 2025",Capital One,NA,NA,NA
Software Engineer - Plex,Rockwell Automation,WI,Hybrid,NA
Angular Developer,"Liberty Personnel Services, Inc.",IL,Hybrid,NA
Software Engineer,Actalent,AL,On-site,80.0
Software Engineer in Test,Dexian,NA,On-site,100.0
2025 Summer Intern: Systems Engineer I,Spectrum,NA,NA,52.0
Hybrid Software Engineer,Actalent,NY,Hybrid,100.0
Operating Systems Developer II,Kentucky Farm Bureau Insurance,KY,On-site,NA
IT Services Engineer,Qualys,CA,On-site,50.0
Security Engineer - Infrastructure,Russell Tobin,CA,Remote,100.0
Applications Engineer,InterSystems,NA,NA,NA
Systems Engineer (Hybrid),MSA - The Safety Company,CA,On-site,NA
Sampling & Test Development Specialist II,Bank of America,NA,NA,NA
Salesforce Admin/Developer,Schrödinger,NA,Hybrid,NA
"Research Scientist Intern, Feed Recommendations (PhD)",Meta,NA,NA,NA
SoC Verification Engineer,Arm,AZ,Hybrid,185.5
Machine Learning Engineer - Trust and Safety,TikTok,NA,NA,145
Mission Integration Engineer (Starshield),SpaceX,CA,On-site,95
Intern - Verification Management System and Services,Infineon Technologies,KY,On-site,NA
Search Operations Quality Assurance - Trust and Safety - Spanish- Austin,TikTok,TX,Hybrid,NA
Developer,Tata Consultancy Services,AZ,On-site,100
Data Engineer,Holder Construction,NA,NA,NA
Mobile Cyber Software Researcher I,Accenture Federal Services,MD,On-site,NA
Appian Developer,Collabera,NA,NA,110.0
Software Test Engineer/Principal Software Test Engineer - MASC-F - R10177120,Northrop Grumman,NA,NA,83.3
Controls Programmer,Actalent,OH,On-site,84.0
Trading Application Engineer,Kforce Inc,CA,Hybrid,110
"Firmware Engineer, Embedded System Security, ORAN, Contract position",NPAworldwide,TX,On-site,120.0
"Staff Data Scientist / Machine Learning Engineer - Search, Personalization, Ads",Faire,NA,NA,209.5
QA Engineer III CSV Hybrid,Ajinomoto Bio-Pharma Services,CA,Hybrid,103.7
Cloud Red Hat Enterprise Linux (RHEL) Engineer,Zurich North America,IL,On-site,110.7
Embedded Software Engineer,Blue Chip Talent,CA,On-site,NA
"2025 Applied Science Internship - Natural Language Processing and Speech Technologies - United States, PhD Student Science Recruiting",Amazon,NA,NA,130.76
Application Engineering (Production Documents) Intern,Musco Lighting,IA,On-site,NA
Principal Engineer - Database Internals,Snowflake,NA,NA,235
Cloud Support Engineer,"LanceSoft, Inc.",GA,On-site,80.0
Senior Salesforce Developer,West Monroe,IL,Hybrid,NA
Principal II GPU Software Engineer,Roche,NA,NA,NA
IT OT Infrastructure Engineer (Security/System Admin),Genentech,NA,NA,NA
Research Scientist- Large Behavior Models,Boston Dynamics,MA,On-site,NA
"Associate Backend Engineer - Java (onsite - Austin, TX)",CyberCoders,TX,On-site,70
Systems Engineer,R+L Carriers,OH,On-site,NA
IOS and Android Mobile Developer,Robert Half,NJ,On-site,80
Formal Verification Engineer,NVIDIA,NA,NA,108
Engineer - VMWARE/Virtualization Solutions,American Express,AZ,Hybrid,70
AI Assurance Research Engineer,RTX,CT,Hybrid,77
Staff Software Engineer - Data Platforms,Faire,NA,NA,209.5
Senior Backend Software Engineer,STAHLS',NA,Remote,135
"Backend Software Engineer, Recommendation - Data Infrastructure (Storage Systems)",TikTok,NA,NA,145
"Software Engineer **Yuma Proving Ground, AZ**",TRAX International Corporation,AZ,On-site,NA
Web Developer,W3Global,MD,On-site,NA
Engineer Level 2,Aditi Consulting,NA,Remote,140.0
Senior FrontEnd Software Engineer - AI Product Dev,Eightfold,CA,On-site,142
Software Engineer with Security Clearance,Intrepid Solutions and Services LLC,OH,Remote,NA
ServiceNow Developer,ConsultNet Technology Services and Solutions,NA,Hybrid,120.0
Engineering Research Intern/Co-Op 2 - 19928,"Mission Technologies, a division of HII",OH,On-site,32.8
DevSecOps Engineer / Principal DevSecOps Engineer (AHT) - R10179290,Northrop Grumman,NA,NA,82.4
Infrastructure Engineer - Mainframe - Remote,Wells Fargo,NA,NA,61.15999999999999
Developer,Tata Consultancy Services,GA,On-site,110
Model Based Systems Engineer,General Atomics,CA,Hybrid,56.8
Engineering Intern - Advanced Energy Solutions,Rivian,CA,On-site,102.0
R&D Engineer II - Optics - Remote,Ansys,VA,Remote,NA
Five9 Developer,eNGINE,NA,NA,80
"Data Engineer, Product - USDS",TikTok,NA,NA,145
SharePoint Technical Specialist,Zolon Tech Inc.,NC,Remote,NA
Software Quality Assurance Engineer,Actalent,CA,On-site,80.0
"Internship, Embedded Software Engineer Body Controls, Vehicle Firmware (Summer 2025)",Tesla,CA,On-site,NA
Systems Engineer,Robert Half,KY,Remote,97.8
PeopleSoft Financials Developer,Zolon Tech Inc.,NC,Hybrid,NA
"Associate Staff Engineers Managing, Application System Development",Shure Incorporated,IL,Hybrid,168.3
Gainsight Systems Developer,Klaviyo,MA,On-site,116
Field Application Engineer (Machine Learning),Quadric,CA,Hybrid,NA
Principal Software Engineer – Application Services - R10179209,Northrop Grumman,NA,NA,107.3
Test Engineer,EPITEC,NA,Remote,130.0
Staff UI Engineer,LogicMonitor,CA,Hybrid,150
Systems Engineer,Amentum,VA,Hybrid,NA
Software Test Engineer,Insight Global,AL,Hybrid,100.0
Security Engineer,V2Soft,NC,Hybrid,NA
Implementation & Production Support Engineer,SpectraMedix,NJ,Hybrid,NA
Engineer Technical /Principal Engineer Technical Services - R10179273,Northrop Grumman,NA,NA,77.6
Mulesoft Developer,US Tech Solutions,WA,Hybrid,NA
Senior Test Engineer,SEACOMP,CA,On-site,105
Solution Engineer - Federal,Lumen Technologies,NA,Hybrid,89.8
Virtualization Engineer,Epic,WI,On-site,NA
